waveform,label,sample_rate,ID
165_lead_I.pkl,165_lead_I.pkl,500,165
165_lead_II.pkl,165_lead_II.pkl,500,165
165_lead_III.pkl,165_lead_III.pkl,500,165
165_lead_V1.pkl,165_lead_V1.pkl,500,165
165_lead_V2.pkl,165_lead_V2.pkl,500,165
165_lead_V3.pkl,165_lead_V3.pkl,500,165
165_lead_V4.pkl,165_lead_V4.pkl,500,165
165_lead_V5.pkl,165_lead_V5.pkl,500,165
165_lead_V6.pkl,165_lead_V6.pkl,500,165
165_lead_aVF.pkl,165_lead_aVF.pkl,500,165
165_lead_aVL.pkl,165_lead_aVL.pkl,500,165
165_lead_aVR.pkl,165_lead_aVR.pkl,500,165
166_lead_I.pkl,166_lead_I.pkl,500,166
166_lead_II.pkl,166_lead_II.pkl,500,166
166_lead_III.pkl,166_lead_III.pkl,500,166
166_lead_V1.pkl,166_lead_V1.pkl,500,166
166_lead_V2.pkl,166_lead_V2.pkl,500,166
166_lead_V3.pkl,166_lead_V3.pkl,500,166
166_lead_V4.pkl,166_lead_V4.pkl,500,166
166_lead_V5.pkl,166_lead_V5.pkl,500,166
166_lead_V6.pkl,166_lead_V6.pkl,500,166
166_lead_aVF.pkl,166_lead_aVF.pkl,500,166
166_lead_aVL.pkl,166_lead_aVL.pkl,500,166
166_lead_aVR.pkl,166_lead_aVR.pkl,500,166
167_lead_I.pkl,167_lead_I.pkl,500,167
167_lead_II.pkl,167_lead_II.pkl,500,167
167_lead_III.pkl,167_lead_III.pkl,500,167
167_lead_V1.pkl,167_lead_V1.pkl,500,167
167_lead_V2.pkl,167_lead_V2.pkl,500,167
167_lead_V3.pkl,167_lead_V3.pkl,500,167
167_lead_V4.pkl,167_lead_V4.pkl,500,167
167_lead_V5.pkl,167_lead_V5.pkl,500,167
167_lead_V6.pkl,167_lead_V6.pkl,500,167
167_lead_aVF.pkl,167_lead_aVF.pkl,500,167
167_lead_aVL.pkl,167_lead_aVL.pkl,500,167
167_lead_aVR.pkl,167_lead_aVR.pkl,500,167
17_lead_I.pkl,17_lead_I.pkl,500,17
17_lead_II.pkl,17_lead_II.pkl,500,17
17_lead_III.pkl,17_lead_III.pkl,500,17
17_lead_V1.pkl,17_lead_V1.pkl,500,17
17_lead_V2.pkl,17_lead_V2.pkl,500,17
17_lead_V3.pkl,17_lead_V3.pkl,500,17
17_lead_V4.pkl,17_lead_V4.pkl,500,17
17_lead_V5.pkl,17_lead_V5.pkl,500,17
17_lead_V6.pkl,17_lead_V6.pkl,500,17
17_lead_aVF.pkl,17_lead_aVF.pkl,500,17
17_lead_aVL.pkl,17_lead_aVL.pkl,500,17
17_lead_aVR.pkl,17_lead_aVR.pkl,500,17
178_lead_I.pkl,178_lead_I.pkl,500,178
178_lead_II.pkl,178_lead_II.pkl,500,178
178_lead_III.pkl,178_lead_III.pkl,500,178
178_lead_V1.pkl,178_lead_V1.pkl,500,178
178_lead_V2.pkl,178_lead_V2.pkl,500,178
178_lead_V3.pkl,178_lead_V3.pkl,500,178
178_lead_V4.pkl,178_lead_V4.pkl,500,178
178_lead_V5.pkl,178_lead_V5.pkl,500,178
178_lead_V6.pkl,178_lead_V6.pkl,500,178
178_lead_aVF.pkl,178_lead_aVF.pkl,500,178
178_lead_aVL.pkl,178_lead_aVL.pkl,500,178
178_lead_aVR.pkl,178_lead_aVR.pkl,500,178
182_lead_I.pkl,182_lead_I.pkl,500,182
182_lead_II.pkl,182_lead_II.pkl,500,182
182_lead_III.pkl,182_lead_III.pkl,500,182
182_lead_V1.pkl,182_lead_V1.pkl,500,182
182_lead_V2.pkl,182_lead_V2.pkl,500,182
182_lead_V3.pkl,182_lead_V3.pkl,500,182
182_lead_V4.pkl,182_lead_V4.pkl,500,182
182_lead_V5.pkl,182_lead_V5.pkl,500,182
182_lead_V6.pkl,182_lead_V6.pkl,500,182
182_lead_aVF.pkl,182_lead_aVF.pkl,500,182
182_lead_aVL.pkl,182_lead_aVL.pkl,500,182
182_lead_aVR.pkl,182_lead_aVR.pkl,500,182
19_lead_I.pkl,19_lead_I.pkl,500,19
19_lead_II.pkl,19_lead_II.pkl,500,19
19_lead_III.pkl,19_lead_III.pkl,500,19
19_lead_V1.pkl,19_lead_V1.pkl,500,19
19_lead_V2.pkl,19_lead_V2.pkl,500,19
19_lead_V3.pkl,19_lead_V3.pkl,500,19
19_lead_V4.pkl,19_lead_V4.pkl,500,19
19_lead_V5.pkl,19_lead_V5.pkl,500,19
19_lead_V6.pkl,19_lead_V6.pkl,500,19
19_lead_aVF.pkl,19_lead_aVF.pkl,500,19
19_lead_aVL.pkl,19_lead_aVL.pkl,500,19
19_lead_aVR.pkl,19_lead_aVR.pkl,500,19
191_lead_I.pkl,191_lead_I.pkl,500,191
191_lead_II.pkl,191_lead_II.pkl,500,191
191_lead_III.pkl,191_lead_III.pkl,500,191
191_lead_V1.pkl,191_lead_V1.pkl,500,191
191_lead_V2.pkl,191_lead_V2.pkl,500,191
191_lead_V3.pkl,191_lead_V3.pkl,500,191
191_lead_V4.pkl,191_lead_V4.pkl,500,191
191_lead_V5.pkl,191_lead_V5.pkl,500,191
191_lead_V6.pkl,191_lead_V6.pkl,500,191
191_lead_aVF.pkl,191_lead_aVF.pkl,500,191
191_lead_aVL.pkl,191_lead_aVL.pkl,500,191
191_lead_aVR.pkl,191_lead_aVR.pkl,500,191
193_lead_I.pkl,193_lead_I.pkl,500,193
193_lead_II.pkl,193_lead_II.pkl,500,193
193_lead_III.pkl,193_lead_III.pkl,500,193
193_lead_V1.pkl,193_lead_V1.pkl,500,193
193_lead_V2.pkl,193_lead_V2.pkl,500,193
193_lead_V3.pkl,193_lead_V3.pkl,500,193
193_lead_V4.pkl,193_lead_V4.pkl,500,193
193_lead_V5.pkl,193_lead_V5.pkl,500,193
193_lead_V6.pkl,193_lead_V6.pkl,500,193
193_lead_aVF.pkl,193_lead_aVF.pkl,500,193
193_lead_aVL.pkl,193_lead_aVL.pkl,500,193
193_lead_aVR.pkl,193_lead_aVR.pkl,500,193
195_lead_I.pkl,195_lead_I.pkl,500,195
195_lead_II.pkl,195_lead_II.pkl,500,195
195_lead_III.pkl,195_lead_III.pkl,500,195
195_lead_V1.pkl,195_lead_V1.pkl,500,195
195_lead_V2.pkl,195_lead_V2.pkl,500,195
195_lead_V3.pkl,195_lead_V3.pkl,500,195
195_lead_V4.pkl,195_lead_V4.pkl,500,195
195_lead_V5.pkl,195_lead_V5.pkl,500,195
195_lead_V6.pkl,195_lead_V6.pkl,500,195
195_lead_aVF.pkl,195_lead_aVF.pkl,500,195
195_lead_aVL.pkl,195_lead_aVL.pkl,500,195
195_lead_aVR.pkl,195_lead_aVR.pkl,500,195
197_lead_I.pkl,197_lead_I.pkl,500,197
197_lead_II.pkl,197_lead_II.pkl,500,197
197_lead_III.pkl,197_lead_III.pkl,500,197
197_lead_V1.pkl,197_lead_V1.pkl,500,197
197_lead_V2.pkl,197_lead_V2.pkl,500,197
197_lead_V3.pkl,197_lead_V3.pkl,500,197
197_lead_V4.pkl,197_lead_V4.pkl,500,197
197_lead_V5.pkl,197_lead_V5.pkl,500,197
197_lead_V6.pkl,197_lead_V6.pkl,500,197
197_lead_aVF.pkl,197_lead_aVF.pkl,500,197
197_lead_aVL.pkl,197_lead_aVL.pkl,500,197
197_lead_aVR.pkl,197_lead_aVR.pkl,500,197
199_lead_I.pkl,199_lead_I.pkl,500,199
199_lead_II.pkl,199_lead_II.pkl,500,199
199_lead_III.pkl,199_lead_III.pkl,500,199
199_lead_V1.pkl,199_lead_V1.pkl,500,199
199_lead_V2.pkl,199_lead_V2.pkl,500,199
199_lead_V3.pkl,199_lead_V3.pkl,500,199
199_lead_V4.pkl,199_lead_V4.pkl,500,199
199_lead_V5.pkl,199_lead_V5.pkl,500,199
199_lead_V6.pkl,199_lead_V6.pkl,500,199
199_lead_aVF.pkl,199_lead_aVF.pkl,500,199
199_lead_aVL.pkl,199_lead_aVL.pkl,500,199
199_lead_aVR.pkl,199_lead_aVR.pkl,500,199
2_lead_I.pkl,2_lead_I.pkl,500,2
2_lead_II.pkl,2_lead_II.pkl,500,2
2_lead_III.pkl,2_lead_III.pkl,500,2
2_lead_V1.pkl,2_lead_V1.pkl,500,2
2_lead_V2.pkl,2_lead_V2.pkl,500,2
2_lead_V3.pkl,2_lead_V3.pkl,500,2
2_lead_V4.pkl,2_lead_V4.pkl,500,2
2_lead_V5.pkl,2_lead_V5.pkl,500,2
2_lead_V6.pkl,2_lead_V6.pkl,500,2
2_lead_aVF.pkl,2_lead_aVF.pkl,500,2
2_lead_aVL.pkl,2_lead_aVL.pkl,500,2
2_lead_aVR.pkl,2_lead_aVR.pkl,500,2
25_lead_I.pkl,25_lead_I.pkl,500,25
25_lead_II.pkl,25_lead_II.pkl,500,25
25_lead_III.pkl,25_lead_III.pkl,500,25
25_lead_V1.pkl,25_lead_V1.pkl,500,25
25_lead_V2.pkl,25_lead_V2.pkl,500,25
25_lead_V3.pkl,25_lead_V3.pkl,500,25
25_lead_V4.pkl,25_lead_V4.pkl,500,25
25_lead_V5.pkl,25_lead_V5.pkl,500,25
25_lead_V6.pkl,25_lead_V6.pkl,500,25
25_lead_aVF.pkl,25_lead_aVF.pkl,500,25
25_lead_aVL.pkl,25_lead_aVL.pkl,500,25
25_lead_aVR.pkl,25_lead_aVR.pkl,500,25
26_lead_I.pkl,26_lead_I.pkl,500,26
26_lead_II.pkl,26_lead_II.pkl,500,26
26_lead_III.pkl,26_lead_III.pkl,500,26
26_lead_V1.pkl,26_lead_V1.pkl,500,26
26_lead_V2.pkl,26_lead_V2.pkl,500,26
26_lead_V3.pkl,26_lead_V3.pkl,500,26
26_lead_V4.pkl,26_lead_V4.pkl,500,26
26_lead_V5.pkl,26_lead_V5.pkl,500,26
26_lead_V6.pkl,26_lead_V6.pkl,500,26
26_lead_aVF.pkl,26_lead_aVF.pkl,500,26
26_lead_aVL.pkl,26_lead_aVL.pkl,500,26
26_lead_aVR.pkl,26_lead_aVR.pkl,500,26
28_lead_I.pkl,28_lead_I.pkl,500,28
28_lead_II.pkl,28_lead_II.pkl,500,28
28_lead_III.pkl,28_lead_III.pkl,500,28
28_lead_V1.pkl,28_lead_V1.pkl,500,28
28_lead_V2.pkl,28_lead_V2.pkl,500,28
28_lead_V3.pkl,28_lead_V3.pkl,500,28
28_lead_V4.pkl,28_lead_V4.pkl,500,28
28_lead_V5.pkl,28_lead_V5.pkl,500,28
28_lead_V6.pkl,28_lead_V6.pkl,500,28
28_lead_aVF.pkl,28_lead_aVF.pkl,500,28
28_lead_aVL.pkl,28_lead_aVL.pkl,500,28
28_lead_aVR.pkl,28_lead_aVR.pkl,500,28
30_lead_I.pkl,30_lead_I.pkl,500,30
30_lead_II.pkl,30_lead_II.pkl,500,30
30_lead_III.pkl,30_lead_III.pkl,500,30
30_lead_V1.pkl,30_lead_V1.pkl,500,30
30_lead_V2.pkl,30_lead_V2.pkl,500,30
30_lead_V3.pkl,30_lead_V3.pkl,500,30
30_lead_V4.pkl,30_lead_V4.pkl,500,30
